080.3146707,089.418233,0000017.874,00056.66841,000048.58747
0089.017,49.309106,12.1247198,060.50596693,0008.6712662
017.40230174,58.65808413,0098.775,085.897237,00006.483493
26.3800132,00016.28256,54.26256,53.199403,33.48313807
71.0496448,10.4764147,0000087.7051,49.29756701,000014.0225
0093.52571,0059.14852,00063.574,00071.34416,000089.726
50.56142747,25.663743,000081.21563,00087.34728,0066.276
9.822247,008.0901782,36.665136,037.9441437,00083.452
0094.971,53.32323005,00000099.862,082.09055,94.19346
0000012.3282,013.75337902,36.67406582,7.752360211,0046.7896
0067.6557172,00000073.32,00088.924922,62.8777317,3.6391716
000000.27879,42.23720111,0000008.2744,00070.168,0000041.8258
046.694958,055.58178276,0092.5423,00088.06563,98.028702
0051.69545,00026.64239,001.91838207,00043.74086,037.1363658
67.579548,71.0448081,0026.168,39.5439394,0068.89114
00022.853,0015.637486,000062.63255,98.02685,57.5693948
00029.03049,00000053.252,0000011.654,0037.094,073.2296
53.789332,0000045.215,00074.077548,00020.4934,26.3776324
0063.754,021.01009,000007.6612,00029.8776,075.45984
00001.2486,0056.1737,0010.534,17.032829,43.9167582
9.38468556,00058.5411,042.4466,0040.801464,81.456672
22.27482,013.79916257,0.3950329,50.20330207,087.160166
00038.61,000016.167,66.749269,0000047.8101,0000056.114
96.975101,54.090094,093.34777,22.72385834,24.23169368
000085.0896,038.69149,86.299036,79.72470132,22.30265287
059.01817217,98.12622318,0000011.0721,91.4978029,66.629477
087.8390084,0000068.6111,0000013.679,013.030386,10.1204709
49.712898,0051.3166749,71.77965019,088.3193,98.9517004
0000043.7506,00009.55042,0042.84117,66.05796013,061.6901
000094.639,75.96083968,89.79158674,3.501604897,099.8049
51.23639265,84.738415,0085.861046,0052.608,1.503543
0026.3282,27.076436,00018.0723,0069.67587,000031.20205
50.60146506,084.92782,0016.28045,00000038.305,0088.028
0000055.2162,00000098.502,088.7282419,4.777893,0024.4020887
0007.6402,46.813027,64.09037725,00025.4736,35.57842275
0074.6299467,00079.926,006.65660213,0020.89854,00087.393961
0018.135128,0041.6389,00000028.063,082.39783953,0000036.476
054.8666738,088.85797267,075.210664,89.4463622,000055.387
0000064.7587,00074.63694,00041.53645,00041.38686,49.274424
000062.99521,0048.2077,0000032.548,00041.467,0031.7779028
16.5445894,76.18567965,0000094.5102,79.44104,0013.7620513
0078.412,0038.20116,010.8985,0032.4329,00063.9283
42.981262,000066.1806,00006.0817,0026.11791,89.54125644
0050.035716,00095.384505,9.66329908,000098.75087,0088.7342238
30.81877398,2.589437,000040.518,034.5888,0048.151093
12.41358211,51.56761035,00097.253,20.381719,0000066.8531
32.82346248,19.223566,0000.1861971,0047.0241,00040.98486
034.7265273,92.05312657,00090.46499,0000045.1506,0013.67796
33.6398444,47.80782505,0062.954621,056.7572062,052.147321
000071.163,041.5947,0041.5299679,10.51763472,7.380868
056.48584248,097.645424,050.8329,71.70054405,00066.0523
049.0401,00000018.775,068.09045,0020.473799,0000014.601
0019.27786,88.41125411,000000059.37,07.604294,27.08504802
00000052.347,0089.0789591,04.718943,03.3276614,009.2974
