      0062.9727,  066.062681,  010.3805, 99.6113634,      12.1370963
     82.05454473,38.63861614,0000077.0492, 0048.40283,      0093.106
  045.778378,  056.04526798,023.7263347, 93.72456907,  000080.91682
   0028.897,    2.34252665,     56.87744279,     0.8602136934,     00077.501294
   00031.604,000008.978, 007.621523,     000064.408,     017.3990672
      0.29052084,    80.4777723,  00031.393182,0059.83481,      0022.624
  70.1726138,    00021.503053,00025.875,    12.92546206,      0000012.847
53.37659876,   069.93440145,     37.42972496,90.1939061,      000092.1475
   000071.69292, 00072.9931,   49.37894784,      77.7786914, 000090.9225
 56.53110565, 001.87720462,      082.3518368,      0000040.934,     000024.688
   3.46685352,      53.99953,000041.817, 0043.19321,    000083.7867
 0002.008357,   21.78295623,    3.3179046, 48.5497878, 53.7800976
  00000017.415,0039.47976,000.612077,    062.8065661,   27.53860044
64.99566904, 62.32545297,    00098.0533, 00030.795881,    50.5642548
  56.67724,     028.8292,      002.455137,      90.91355447,      00072.487954
     067.37612, 00000093.593,   000035.198,   0005.9833159,   0033.09724
 00085.19,070.1011012,     095.892972,  00035.12379, 8.609595221
      0016.254,96.07658131,  00000034.739,   031.082652,     000055.325
   005.79921,     0000.33833,     023.259789,    00032.7195,      17.888607
 76.66318,   49.18351,     018.2156,    076.4662945,      037.2772
   00001.511993,29.23701574,    00001.4507,      0030.409, 70.0043337
  21.7984841,0000066.1526,      00000066.08,      75.02259307,   000032.0074
90.9315565,000055.516,      000031.45615,0003.556732,     000050.1629
    000088.6331,     42.44381473,    00000013.913, 0000077.7776,  49.6867444
     0043.8120992,   87.2558438,  83.70771363,      0.77919733,      35.527498
  045.086095,     0038.682, 034.1442,00055.23358,    067.4887
 075.01446,    0000020.5951,    28.92877804,   012.7474089,  000060.257
91.38004813,  60.07674848,     054.1059025,   000071.32376, 06.29665
   0.135055094, 000093.77,      0022.55482,     80.801123,88.764631
      0079.243,0092.6019293,     00065.904,00031.746449,    000081.04511
   20.94543951,      5.1681847,     64.278035,    00026.5264,   000022.013
    052.141188,   8.10108529, 000074.2285,     00000063.388,      38.3146699
    18.45524235,     62.367226,     00053.986,      00011.537,   00022.5432
     19.76392,  90.8070527,  0049.90696,     00021.688,   80.29685
      00022.862892,93.108753,00007.0231,  10.44660769,000055.733
  00081.7608,      000051.6823, 000005.85198,    00013.953893,   3.67219141
    12.19244959,      55.1975149, 51.5399145, 00023.120213,      54.070268
      0042.5013,   00012.999212,     75.9282902,00047.839, 018.89698425
00000099.214, 000082.6981,   056.31242, 00090.331364,    0000027.5169
     5.3595441,  31.81495177,      00065.172104,     28.8374191,      00097.85837
  10.500417,0033.003,  0000004.8226,    000014.5951,    0000039.0485
00051.845757,   69.1668237,   96.976512,    000028.65961,    000043.1345
    0076.659,      17.0923603, 000029.864,     094.6821,00000051.51
  086.58617637,    010.016665,      00000090.769,    29.9179062, 032.20463437
   011.9071572,     0011.786,    77.81878,      0077.0705,    00031.683833
 75.85866367,      64.5672864,00099.272,0016.80155,   0018.8275
 000045.289,0008.3791,00085.060162,000085.85, 049.275817
 00097.833,     098.51080873,   0015.87304,0009.93843,  00096.167
040.7086,  001.6268, 000062.965,   019.494304,    20.47259255
00000036.926, 03.33187, 00000080.18,018.65907,     038.8983
   007.910885,     0000017.211,  050.8689829, 82.82035921,     00030.65678
     0041.876655,  00000069.412,  00000072.142, 69.35943846,   087.459243
00066.73467,    1.28066087,000035.17197,  0085.2299,  73.1251717
   8.661829352,  4.244539487,   13.19493631,      0073.293,     26.4415525
     018.119577, 000054.802,      0019.15471,   0000024.02, 46.797291
68.44247,      0000083.291,13.93161361,0012.34577,0000014.418
93.2322012,9.460667593,  00075.5525,      92.321881,     14.6690896
  0000017.1424,  00045.707281,    0076.152351,     000014.11137,    49.215555
  038.6621,    00009.4549,    000049.261,      0041.8262921,     58.70232
    045.7019, 93.4279467,15.23090113,    78.290645,     0011.208464
    53.2071813,    36.86282172, 07.28485,078.09394543,     30.0284453
      0019.651673,      0037.6266194,      0028.781, 77.0381651,    0012.5140807
      00034.830387,    0049.19268,   0000066.52,      84.76822,     0051.692816
