   220.0	    29.8
   221.0	    33.3
   222.0	    21.9
   223.0	    40.8
   224.0	    42.7
   225.0	    44.1
   226.0	    54.7
   227.0	    53.3
   228.0	    53.5
   229.0	    66.1
   230.0	    46.3
   231.0	    42.7
   232.0	    77.7
   233.0	    77.4
   234.0	    52.6
   235.0	    66.8
   236.0	    74.8
   237.0	    77.8
   238.0	    90.6
   239.0	   111.8
   240.0	    73.9
   241.0	    64.2
   242.0	    64.3
   243.0	    96.7
   244.0	    73.6
   245.0	    94.4
   246.0	   118.6
   247.0	   120.3
   248.0	   148.8
   249.0	   158.2
   250.0	   148.1
   251.0	   112.0
   252.0	   104.0
   253.0	   142.5
   254.0	    80.1
   255.0	    51.0
   256.0	    70.1
   257.0	    83.3
   258.0	   109.8
   259.0	   126.3
   260.0	   104.4
   261.0	   103.6
   262.0	   132.2
   263.0	   102.3
   264.0	    36.0
   265.0	    46.2
   266.0	    46.7
   267.0	    64.9
   268.0	   152.7
   269.0	   119.5
   270.0	    67.7
   271.0	    58.5
   272.0	   101.4
   273.0	    90.0
   274.0	    99.7
   275.0	    95.7
   276.0	   100.9
   277.0	    90.8
   278.0	    31.1
   279.0	    92.2
   280.0	    38.0
   281.0	    57.0
   282.0	    77.3
   283.0	    56.2
   284.0	    50.5
   285.0	    78.6
   286.0	    61.3
   287.0	    64.0
   288.0	    54.6
   289.0	    29.0
   290.0	    51.2
   291.0	    32.9
   292.0	    41.1
   293.0	    28.4
   294.0	    27.7
   295.0	    12.7
   296.0	    29.3
   297.0	    26.3
   298.0	    40.9
   299.0	    43.2
   300.0	    46.8
   301.0	    65.4
   302.0	    55.7
   303.0	    43.8
   304.0	    51.3
   305.0	    28.5
   306.0	    17.5
   307.0	     6.6
   308.0	     7.9
   309.0	    14.0
   310.0	    17.7
   311.0	    12.2
   312.0	     4.4
   313.0	     0.0
   314.0	    11.6
   315.0	    11.2
   316.0	     3.9
   317.0	    12.3
   318.0	     1.0
   319.0	     7.9
   320.0	     3.2
   321.0	     5.6
   322.0	    15.1
   323.0	     7.9
   324.0	    21.7
   325.0	    11.6
   326.0	     6.3
   327.0	    21.8
   328.0	    11.2
   329.0	    19.0
   330.0	     1.0
   331.0	    24.2
   332.0	    16.0
   333.0	    30.0
   334.0	    35.0
   335.0	    40.0
   336.0	    45.0
   337.0	    36.5
   338.0	    39.0
   339.0	    95.5
   340.0	    80.3
   341.0	    80.7
   342.0	    95.0
   343.0	   112.0
   344.0	   116.2
   345.0	   106.5
   346.0	   146.0
   347.0	   157.3
   348.0	   177.3
   349.0	   109.3
   350.0	   134.0
   351.0	   145.0
   352.0	   238.9
   353.0	   171.6
   354.0	   153.0
   355.0	   140.0
   356.0	   171.7
   357.0	   156.3
   358.0	   150.3
   359.0	   105.0
   360.0	   114.7
   361.0	   165.7
   362.0	   118.0
   363.0	   145.0
   364.0	   140.0
   365.0	   113.7
   366.0	   143.0
   367.0	   112.0
   368.0	   111.0
   369.0	   124.0
   370.0	   114.0
   371.0	   110.0
   372.0	    70.0
   373.0	    98.0
   374.0	    98.0
   375.0	    95.0
   376.0	   107.2
   377.0	    88.0
   378.0	    86.0
   379.0	    86.0
   380.0	    93.7
   381.0	    77.0
   382.0	    60.0
   383.0	    58.7
   384.0	    98.7
   385.0	    74.7
   386.0	    53.0
   387.0	    68.3
   388.0	   104.7
   389.0	    97.7
   390.0	    73.5
   391.0	    66.0
   392.0	    51.0
   393.0	    27.3
   394.0	    67.0
   395.0	    35.2
   396.0	    54.0
   397.0	    37.5
   398.0	    37.0
   399.0	    41.0
   400.0	    54.3
   401.0	    38.0
   402.0	    37.0
   403.0	    44.0
   404.0	    34.0
   405.0	    23.2
   406.0	    31.5
   407.0	    30.0
   408.0	    28.0
   409.0	    38.7
   410.0	    26.7
   411.0	    28.3
   412.0	    23.0
   413.0	    25.2
   414.0	    32.2
   415.0	    20.0
   416.0	    18.0
   417.0	     8.0
   418.0	    15.0
   419.0	    10.5
   420.0	    13.0
   421.0	     8.0
   422.0	    11.0
   423.0	    10.0
   424.0	     6.0
   425.0	     9.0
   426.0	     6.0
   427.0	    10.0
   428.0	    10.0
   429.0	     8.0
   430.0	    17.0
   431.0	    14.0
   432.0	     6.5
   433.0	     8.0
   434.0	     9.0
   435.0	    15.7
   436.0	    20.7
   437.0	    26.3
   438.0	    36.3
   439.0	    20.0
   440.0	    32.0
   441.0	    47.2
   442.0	    40.2
   443.0	    27.3
   444.0	    37.2
   445.0	    47.6
   446.0	    47.7
   447.0	    85.4
   448.0	    92.3
   449.0	    59.0
   450.0	    83.0
   451.0	    89.7
   452.0	   111.5
   453.0	   112.3
   454.0	   116.0
   455.0	   112.7
   456.0	   134.7
   457.0	   106.0
   458.0	    87.4
   459.0	   127.2
   460.0	   134.8
   461.0	    99.2
   462.0	   128.0
   463.0	   137.2
   464.0	   157.3
   465.0	   157.0
   466.0	   141.5
   467.0	   174.0
   468.0	   138.0
   469.0	   129.2
   470.0	   143.3
   471.0	   108.5
   472.0	   113.0
   473.0	   154.2
   474.0	   141.5
   475.0	   136.0
   476.0	   141.0
   477.0	   142.0
   478.0	    94.7
   479.0	   129.5
   480.0	   114.0
   481.0	   125.3
   482.0	   120.0
   483.0	   123.3
   484.0	   123.5
   485.0	   120.0
   486.0	   117.0
   487.0	   103.0
   488.0	   112.0
   489.0	    89.7
   490.0	   134.0
   491.0	   135.5
   492.0	   103.0
   493.0	   127.5
   494.0	    96.3
   495.0	    94.0
   496.0	    93.0
   497.0	    91.0
   498.0	    69.3
   499.0	    87.0
   500.0	    77.3
   501.0	    84.3
   502.0	    82.0
   503.0	    74.0
   504.0	    72.7
   505.0	    62.0
   506.0	    74.0
   507.0	    77.2
   508.0	    73.7
   509.0	    64.2
   510.0	    71.0
   511.0	    43.0
   512.0	    66.5
   513.0	    61.7
   514.0	    67.0
   515.0	    66.0
   516.0	    58.0
   517.0	    64.0
   518.0	    63.0
   519.0	    75.7
   520.0	    62.0
   521.0	    61.0
   522.0	    45.8
   523.0	    60.0
   524.0	    59.0
   525.0	    59.0
   526.0	    57.0
   527.0	    56.0
   528.0	    56.0
   529.0	    55.0
   530.0	    55.5
   531.0	    53.0
   532.0	    52.3
   533.0	    51.0
   534.0	    50.0
   535.0	    29.3
   536.0	    24.0
   537.0	    47.0
   538.0	    44.0
   539.0	    45.7
   540.0	    45.0
   541.0	    44.0
   542.0	    38.0
   543.0	    28.4
   544.0	    55.7
   545.0	    41.5
   546.0	    41.0
   547.0	    40.0
   548.0	    11.1
   549.0	    28.5
   550.0	    67.4
   551.0	    51.4
   552.0	    21.4
   553.0	    39.9
   554.0	    12.6
   555.0	    18.6
   556.0	    31.0
   557.0	    17.1
   558.0	    12.9
   559.0	    25.7
   560.0	    13.5
   561.0	    19.5
   562.0	    25.0
   563.0	    18.0
   564.0	    22.0
   565.0	    23.8
   566.0	    15.7
   567.0	    31.7
   568.0	    21.0
   569.0	     6.7
   570.0	    26.9
   571.0	     1.5
   572.0	    18.4
   573.0	    11.0
   574.0	     8.4
   575.0	     5.1
   576.0	    14.4
   577.0	     4.2
   578.0	     4.0
   579.0	     4.0
   580.0	     7.3
   581.0	    11.1
   582.0	     4.3
   583.0	     6.0
   584.0	     5.7
   585.0	     6.9
   586.0	     5.8
   587.0	     3.0
   588.0	     2.0
   589.0	     4.0
   590.0	    12.4
   591.0	     1.1
   592.0	     0.0
   593.0	     0.0
   594.0	     0.0
   595.0	     3.0
   596.0	     2.4
   597.0	     1.5
   598.0	    12.5
   599.0	     9.9
   600.0	     1.6
   601.0	    12.6
   602.0	    21.7
   603.0	     8.4
   604.0	     8.2
   605.0	    10.6
   606.0	     2.1
   607.0	     0.0
   608.0	     0.0
   609.0	     4.6
   610.0	     2.7
   611.0	     8.6
   612.0	     6.9
   613.0	     9.3
   614.0	    13.9
   615.0	     0.0
   616.0	     5.0
   617.0	    23.7
   618.0	    21.0
   619.0	    19.5
   620.0	    11.5
   621.0	    12.3
   622.0	    10.5
   623.0	    40.1
   624.0	    27.0
   625.0	    29.0
   626.0	    30.0
   627.0	    31.0
   628.0	    32.0
   629.0	    31.2
   630.0	    35.0
   631.0	    38.7
   632.0	    33.5
   633.0	    32.6
   634.0	    39.8
   635.0	    48.2
   636.0	    47.8
   637.0	    47.0
   638.0	    40.8
   639.0	    42.0
   640.0	    44.0
   641.0	    46.0
   642.0	    48.0
   643.0	    50.0
   644.0	    51.8
   645.0	    38.5
   646.0	    34.5
   647.0	    50.0
   648.0	    50.0
   649.0	    50.8
   650.0	    29.5
   651.0	    25.0
   652.0	    44.3
   653.0	    36.0
   654.0	    48.3
   655.0	    34.1
   656.0	    45.3
   657.0	    54.3
   658.0	    51.0
   659.0	    48.0
   660.0	    45.3
   661.0	    48.3
   662.0	    48.0
   663.0	    50.6
   664.0	    33.4
   665.0	    34.8
   666.0	    29.8
   667.0	    43.1
   668.0	    53.0
   669.0	    62.3
   670.0	    61.0
   671.0	    60.0
   672.0	    61.0
   673.0	    44.1
   674.0	    51.4
   675.0	    37.5
   676.0	    39.0
   677.0	    40.5
   678.0	    37.6
   679.0	    42.7
   680.0	    44.4
   681.0	    29.4
   682.0	    41.0
   683.0	    38.3
   684.0	    39.0
   685.0	    29.6
   686.0	    32.7
   687.0	    27.7
   688.0	    26.4
   689.0	    25.6
   690.0	    30.0
   691.0	    26.3
   692.0	    24.0
   693.0	    27.0
   694.0	    25.0
   695.0	    24.0
   696.0	    12.0
   697.0	    12.2
   698.0	     9.6
   699.0	    23.8
   700.0	    10.0
   701.0	    12.0
   702.0	    12.7
   703.0	    12.0
   704.0	     5.7
   705.0	     8.0
   706.0	     2.6
   707.0	     0.0
   708.0	     0.0
   709.0	     4.5
   710.0	     0.0
   711.0	    12.3
   712.0	    13.5
   713.0	    13.5
   714.0	     6.7
   715.0	     8.0
   716.0	    11.7
   717.0	     4.7
   718.0	    10.5
   719.0	    12.3
   720.0	     7.2
   721.0	     9.2
   722.0	     0.9
   723.0	     2.5
   724.0	     2.0
   725.0	     7.7
   726.0	     0.3
   727.0	     0.2
   728.0	     0.4
   729.0	     0.0
   730.0	     0.0
   731.0	     0.0
   732.0	     0.0
   733.0	     0.0
   734.0	     0.0
   735.0	     0.0
   736.0	     0.0
   737.0	     0.0
   738.0	     0.0
   739.0	     0.0
   740.0	     0.0
   741.0	     0.0
   742.0	     0.0
   743.0	     0.0
   744.0	     0.0
   745.0	     0.0
   746.0	     0.0
   747.0	     0.0
   748.0	     0.0
   749.0	     0.0
   750.0	     6.6
   751.0	     0.0
   752.0	     2.4
   753.0	     6.1
   754.0	     0.8
   755.0	     1.1
   756.0	    11.3
   757.0	     1.9
   758.0	     0.7
   759.0	     0.0
   760.0	     1.0
   761.0	     1.3
   762.0	     0.5
   763.0	    15.6
   764.0	     5.2
   765.0	     3.9
   766.0	     7.9
   767.0	    10.1
   768.0	     0.0
   769.0	    10.3
   770.0	     1.9
   771.0	    16.6
   772.0	     5.5
   773.0	    11.2
   774.0	    18.3
   775.0	     8.4
   776.0	    15.3
   777.0	    27.8
   778.0	    16.7
   779.0	    14.3
   780.0	    22.2
   781.0	    12.0
   782.0	     5.7
   783.0	    23.8
   784.0	     5.8
   785.0	    14.9
   786.0	    18.5
   787.0	     2.3
   788.0	     8.1
   789.0	    19.3
   790.0	    14.5
   791.0	    20.1
   792.0	    19.2
   793.0	    32.2
   794.0	    26.2
   795.0	    31.6
   796.0	     9.8
   797.0	    55.9
   798.0	    35.5
   799.0	    47.2
   800.0	    31.5
   801.0	    33.5
   802.0	    37.2
   803.0	    65.0
   804.0	    26.3
   805.0	    68.8
   806.0	    73.7
   807.0	    58.8
   808.0	    44.3
   809.0	    43.6
   810.0	    38.8
   811.0	    23.2
   812.0	    47.8
   813.0	    56.4
   814.0	    38.1
   815.0	    29.9
   816.0	    36.4
   817.0	    57.9
   818.0	    96.2
   819.0	    26.4
   820.0	    21.2
   821.0	    40.0
   822.0	    50.0
   823.0	    45.0
   824.0	    36.7
   825.0	    25.6
   826.0	    28.9
   827.0	    28.4
   828.0	    34.9
   829.0	    22.4
   830.0	    25.4
   831.0	    34.5
   832.0	    53.1
   833.0	    36.4
   834.0	    28.0
   835.0	    31.5
   836.0	    26.1
   837.0	    31.6
   838.0	    10.9
   839.0	    25.8
   840.0	    32.8
   841.0	    20.7
   842.0	     3.7
   843.0	    20.2
   844.0	    19.6
   845.0	    35.0
   846.0	    31.4
   847.0	    26.1
   848.0	    14.9
   849.0	    27.5
   850.0	    25.1
   851.0	    30.6
   852.0	    19.2
   853.0	    26.6
   854.0	     4.5
   855.0	    19.4
   856.0	    29.4
   857.0	    10.8
   858.0	    20.6
   859.0	    25.9
   860.0	     5.2
   861.0	     8.9
   862.0	     7.9
   863.0	     9.1
   864.0	    21.5
   865.0	     4.2
   866.0	     5.7
   867.0	     9.2
   868.0	     1.7
   869.0	     1.8
   870.0	     2.5
   871.0	     4.8
   872.0	     4.4
   873.0	    18.9
   874.0	     4.4
   875.0	     0.3
   876.0	     0.0
   877.0	     0.9
   878.0	    16.1
   879.0	    13.0
   880.0	     1.5
   881.0	     5.6
   882.0	     8.0
   883.0	     2.1
   884.0	     0.0
   885.0	     0.4
   886.0	     0.0
   887.0	     0.0
   888.0	     0.0
   889.0	     0.0
   890.0	     0.6
   891.0	     0.0
   892.0	     0.0
   893.0	     0.0
   894.0	     0.5
   895.0	     0.0
   896.0	     0.0
   897.0	     0.0
   898.0	     0.0
   899.0	    20.4
   900.0	    21.7
   901.0	    10.8
   902.0	     0.0
   903.0	    19.4
   904.0	     2.8
   905.0	     0.0
   906.0	     0.0
   907.0	     1.4
   908.0	    20.5
   909.0	    25.2
   910.0	     0.0
   911.0	     0.9
   912.0	     5.0
   913.0	    15.5
   914.0	    22.4
   915.0	     3.8
   916.0	    15.5
   917.0	    15.4
   918.0	    30.9
   919.0	    25.7
   920.0	    15.7
   921.0	    15.6
   922.0	    11.7
   923.0	    22.0
   924.0	    17.7
   925.0	    18.2
   926.0	    36.7
   927.0	    24.0
   928.0	    32.4
   929.0	    37.1
   930.0	    52.5
   931.0	    39.6
   932.0	    18.9
   933.0	    50.6
   934.0	    39.5
   935.0	    68.1
   936.0	    34.6
   937.0	    47.4
   938.0	    57.8
   939.0	    46.0
   940.0	    56.3
   941.0	    56.7
   942.0	    42.3
   943.0	    53.7
   944.0	    49.6
   945.0	    56.1
   946.0	    48.3
   947.0	    46.1
   948.0	    52.8
   949.0	    64.4
   950.0	    65.0
   951.0	    61.1
   952.0	    89.1
   953.0	    98.0
   954.0	    54.2
   955.0	    76.5
   956.0	    50.4
   957.0	    54.7
   958.0	    57.0
   959.0	    46.9
   960.0	    43.0
   961.0	    49.4
   962.0	    72.3
   963.0	    95.0
   964.0	    67.4
   965.0	    73.9
   966.0	    90.9
   967.0	    77.6
   968.0	    52.8
   969.0	    57.2
   970.0	    67.6
   971.0	    56.5
   972.0	    52.2
   973.0	    72.1
   974.0	    84.7
   975.0	   106.3
   976.0	    66.3
   977.0	    65.1
   978.0	    43.9
   979.0	    50.7
   980.0	    62.1
   981.0	    84.4
   982.0	    81.3
   983.0	    82.2
   984.0	    47.5
   985.0	    50.1
   986.0	    93.4
   987.0	    54.5
   988.0	    38.1
   989.0	    33.4
   990.0	    45.2
   991.0	    55.0
   992.0	    37.9
   993.0	    46.3
   994.0	    43.5
   995.0	    28.9
   996.0	    30.9
   997.0	    55.6
   998.0	    55.1
   999.0	    26.9
  1000.0	    41.3
  1001.0	    26.7
  1002.0	    14.0
  1003.0	     8.9
  1004.0	     8.2
  1005.0	    21.1
  1006.0	    14.3
  1007.0	    27.5
  1008.0	    11.3
  1009.0	    15.0
  1010.0	    11.8
  1011.0	     2.8
  1012.0	    12.9
  1013.0	     1.0
  1014.0	     7.0
  1015.0	     5.7
  1016.0	    11.6
  1017.0	     7.5
  1018.0	     5.9
  1019.0	     9.9
  1020.0	     4.9
  1021.0	    18.1
  1022.0	     3.9
  1023.0	     1.4
  1024.0	     8.8
  1025.0	     7.8
  1026.0	     8.7
  1027.0	     4.0
  1028.0	    11.5
  1029.0	    24.8
  1030.0	    30.5
  1031.0	    34.5
  1032.0	     7.5
  1033.0	    24.5
  1034.0	    19.7
  1035.0	    61.5
  1036.0	    43.6
  1037.0	    33.2
  1038.0	    59.8
  1039.0	    59.0
  1040.0	   100.8
  1041.0	    95.2
  1042.0	   100.0
  1043.0	    77.5
  1044.0	    88.6
  1045.0	   107.6
  1046.0	    98.2
  1047.0	   142.9
  1048.0	   111.4
  1049.0	   124.7
  1050.0	   116.7
  1051.0	   107.8
  1052.0	    95.1
  1053.0	   137.4
  1054.0	   120.9
  1055.0	   206.3
  1056.0	   188.0
  1057.0	   175.6
  1058.0	   134.6
  1059.0	   138.2
  1060.0	   111.7
  1061.0	   158.0
  1062.0	   162.8
  1063.0	   134.0
  1064.0	    96.3
  1065.0	   123.7
  1066.0	   107.0
  1067.0	   129.8
  1068.0	   144.9
  1069.0	    84.8
  1070.0	   140.8
  1071.0	   126.6
  1072.0	   137.6
  1073.0	    94.5
  1074.0	   108.2
  1075.0	    78.8
  1076.0	    73.6
  1077.0	    90.8
  1078.0	    77.4
  1079.0	    79.8
  1080.0	   105.6
  1081.0	   102.5
  1082.0	    77.7
  1083.0	    61.8
  1084.0	    53.8
  1085.0	    54.7
  1086.0	    84.8
  1087.0	   131.2
  1088.0	   132.7
  1089.0	    90.9
  1090.0	    68.8
  1091.0	    63.7
  1092.0	    81.2
  1093.0	    87.7
  1094.0	    67.8
  1095.0	    65.9
  1096.0	    69.2
  1097.0	    48.5
  1098.0	    60.7
  1099.0	    57.8
  1100.0	    74.0
  1101.0	    55.1
  1102.0	    54.3
  1103.0	    53.7
  1104.0	    24.1
  1105.0	    29.9
  1106.0	    29.7
  1107.0	    40.2
  1108.0	    67.5
  1109.0	    55.7
  1110.0	    30.9
  1111.0	    39.3
  1112.0	    36.5
  1113.0	    28.5
  1114.0	    19.8
  1115.0	    38.8
  1116.0	    20.4
  1117.0	    22.1
  1118.0	    21.7
  1119.0	    26.9
  1120.0	    24.9
  1121.0	    20.5
  1122.0	    12.6
  1123.0	    26.6
  1124.0	    18.4
  1125.0	    38.1
  1126.0	    40.5
  1127.0	    17.6
  1128.0	    13.3
  1129.0	     3.5
  1130.0	     8.3
  1131.0	     9.5
  1132.0	    21.1
  1133.0	    10.5
  1134.0	     9.5
  1135.0	    11.8
  1136.0	     4.2
  1137.0	     5.3
  1138.0	    19.1
  1139.0	    12.7
  1140.0	     9.5
  1141.0	    14.7
  1142.0	    13.6
  1143.0	    20.8
  1144.0	    11.6
  1145.0	     3.7
  1146.0	    21.2
  1147.0	    23.9
  1148.0	     7.0
  1149.0	    21.5
  1150.0	    10.8
  1151.0	    21.6
  1152.0	    25.7
  1153.0	    43.6
  1154.0	    43.3
  1155.0	    57.0
  1156.0	    47.8
  1157.0	    31.1
  1158.0	    30.6
  1159.0	    32.3
  1160.0	    29.6
  1161.0	    40.7
  1162.0	    39.4
  1163.0	    59.7
  1164.0	    38.7
  1165.0	    51.0
  1166.0	    63.9
  1167.0	    69.3
  1168.0	    60.0
  1169.0	    65.1
  1170.0	    46.5
  1171.0	    54.8
  1172.0	   107.1
  1173.0	    55.9
  1174.0	    60.4
  1175.0	    65.5
  1176.0	    62.6
  1177.0	    44.9
  1178.0	    85.7
  1179.0	    44.8
  1180.0	    75.5
  1181.0	    85.3
  1182.0	    52.2
  1183.0	   140.6
  1184.0	   160.9
  1185.0	   180.4
  1186.0	   138.9
  1187.0	   109.6
  1188.0	   159.1
  1189.0	   111.8
  1190.0	   108.6
  1191.0	   107.1
  1192.0	   102.2
  1193.0	   129.0
  1194.0	   139.2
  1195.0	   132.6
  1196.0	   100.3
  1197.0	   132.4
  1198.0	   114.6
  1199.0	   159.5
  1200.0	   157.0
  1201.0	   131.8
  1202.0	    96.2
  1203.0	   102.5
  1204.0	    80.6
  1205.0	    81.1
  1206.0	    78.0
  1207.0	    67.7
  1208.0	    93.7
  1209.0	    71.5
  1210.0	    99.0
  1211.0	    97.0
  1212.0	    78.0
  1213.0	    89.4
  1214.0	    82.6
  1215.0	    44.1
  1216.0	    61.6
  1217.0	    70.0
  1218.0	    39.1
  1219.0	    61.6
  1220.0	    86.2
  1221.0	    71.0
  1222.0	    54.8
  1223.0	    61.0
  1224.0	    75.5
  1225.0	   105.4
  1226.0	    64.6
  1227.0	    56.5
  1228.0	    62.6
  1229.0	    63.2
  1230.0	    36.1
  1231.0	    57.4
  1232.0	    67.9
  1233.0	    62.5
  1234.0	    51.0
  1235.0	    71.4
  1236.0	    68.4
  1237.0	    66.4
  1238.0	    61.2
  1239.0	    65.4
  1240.0	    54.9
  1241.0	    46.9
  1242.0	    42.1
  1243.0	    39.7
  1244.0	    37.5
  1245.0	    67.3
  1246.0	    54.3
  1247.0	    45.4
  1248.0	    41.1
  1249.0	    42.9
  1250.0	    37.7
  1251.0	    47.6
  1252.0	    34.7
  1253.0	    40.0
  1254.0	    45.9
  1255.0	    50.5
  1256.0	    33.5
  1257.0	    42.4
  1258.0	    28.8
  1259.0	    23.4
  1260.0	    15.4
  1261.0	    20.0
  1262.0	    20.7
  1263.0	    26.5
  1264.0	    24.0
  1265.0	    21.1
  1266.0	    18.7
  1267.0	    15.8
  1268.0	    22.4
  1269.0	    12.6
  1270.0	    28.2
  1271.0	    21.6
  1272.0	    12.3
  1273.0	    11.4
  1274.0	    17.4
  1275.0	     4.4
  1276.0	     9.1
  1277.0	     5.3
  1278.0	     0.4
  1279.0	     3.1
  1280.0	     0.0
  1281.0	     9.6
  1282.0	     4.2
  1283.0	     3.1
  1284.0	     0.5
  1285.0	     4.9
  1286.0	     0.4
  1287.0	     6.5
  1288.0	     0.0
  1289.0	     5.2
  1290.0	     4.6
  1291.0	     5.9
  1292.0	     4.4
  1293.0	     4.5
  1294.0	     7.7
  1295.0	     7.2
  1296.0	    13.7
  1297.0	     7.4
  1298.0	     5.2
  1299.0	    11.1
  1300.0	    28.5
  1301.0	    16.0
  1302.0	    22.2
  1303.0	    16.9
  1304.0	    42.4
  1305.0	    40.6
  1306.0	    31.4
  1307.0	    37.2
  1308.0	    39.0
  1309.0	    34.9
  1310.0	    57.5
  1311.0	    38.3
  1312.0	    41.4
  1313.0	    44.5
  1314.0	    56.7
  1315.0	    55.3
  1316.0	    80.1
  1317.0	    91.2
  1318.0	    51.9
  1319.0	    66.9
  1320.0	    83.7
  1321.0	    87.6
  1322.0	    90.3
  1323.0	    85.7
  1324.0	    91.0
  1325.0	    87.1
  1326.0	    95.2
  1327.0	   106.8
  1328.0	   105.8
  1329.0	   114.6
  1330.0	    97.2
  1331.0	    81.0
  1332.0	    82.4
  1333.0	    88.3
  1334.0	    98.9
  1335.0	    71.4
  1336.0	   107.1
  1337.0	   108.6
  1338.0	   116.7
  1339.0	   100.3
  1340.0	    92.2
  1341.0	    90.1
  1342.0	    97.9
  1343.0	    95.6
  1344.0	    62.3
  1345.0	    77.7
  1346.0	   101.0
  1347.0	    98.5
  1348.0	    56.8
  1349.0	    88.1
  1350.0	    78.0
  1351.0	    82.5
  1352.0	    79.9
  1353.0	    67.2
  1354.0	    53.7
  1355.0	    80.5
  1356.0	    63.1
  1357.0	    64.5
  1358.0	    43.6
  1359.0	    53.7
  1360.0	    64.4
  1361.0	    84.0
  1362.0	    73.4
